id,label,matcher,reason,content
harv_ev_ftc_opendoor_ibuying_2022_0440,assessable_claim,misses,This is a self-contained advertising claim stating that Opendoor makes a small amount on each sale.,Opendoor only makes a small amount on each sale
harv_ev_ftc_opendoor_ibuying_2022_0441,fragment,misses,This is a fragment. 'local real estate experts' is a descriptive phrase but not a complete claim without context of what they do or offer.,local real estate experts
harv_ev_ftc_opendoor_ibuying_2022_0443,assessable_claim,fires,This is a self-contained advertising claim making a promise about the value a home seller deserves.,You deserve nothing less than what your home is worth
harv_ev_ftc_opendoor_ibuying_2022_0444,fragment,misses,This is a fragment. 'amount we collect for providing a stress-free experience' is incomplete without knowing the actual amount or the full context of the collection.,amount we collect for providing a stress-free experience
harv_ev_ftc_opendoor_ibuying_2022_0447,assessable_claim,fires,This is a self-contained advertising claim about passing wholesale savings from partnerships to the customer.,we do our best to pass wholesale savings on to you from our partnerships with local vendors
harv_ev_ftc_opendoor_ibuying_2022_0448,assessable_claim,fires,This is a self-contained advertising claim stating their goal is not to profit from repairs and that discounts are passed on.,"goal is not to make money from repairs—in fact, we pass any discounts from our vendors directly to you"
harv_ev_ftc_opendoor_ibuying_2022_0450,assessable_claim,misses,This is a self-contained advertising claim announcing the completion of market value analysis and an offer.,"just finished analyzing your home’s market value, and we’re excited to make you an offer!"
harv_ev_ftc_opendoor_ibuying_2022_0453,fragment,fires,"This is a fragment. 'risks and holding costs of the home' is a descriptive phrase, but not a complete claim without context of what is being done with or about these risks and costs.",risks and holding costs of the home
harv_ev_ftc_opendoor_ibuying_2022_0454,fragment,misses,"This is a fragment. 'staging and prep work' is a descriptive phrase, but not a complete claim without context of what is being offered or done regarding it.",staging and prep work
harv_ev_ftc_opendoor_ibuying_2022_0457,fragment,misses,"This is a fragment. 'based on comparable home sales and adjusting for differences like square footage, age, features, and location' describes a methodology but doesn't state a complete claim or outcome.","based on comparable home sales and adjusting for differences like square footage, age, features, and location"
harv_ev_ftc_publishers_clearing_house_2023_0473,not_a_claim,fires,"This is a heading or title, not an advertising claim.",Official Entry Registration Form
harv_ev_ftc_publishers_clearing_house_2023_0480,not_a_claim,misses,"This is an instruction or action, not an advertising claim.",submit entry and order
harv_ev_ftc_publishers_clearing_house_2023_0486,not_a_claim,misses,"This appears to be a label or instruction on a document, not an advertising claim.",High Priority Doc. W-10 Enclosed
harv_ev_ftc_publishers_clearing_house_2023_0487,not_a_claim,misses,"This appears to be a label or status update on a document, not an advertising claim.",W-19 Notice – Step 3 of 3 INCOMPLETE
harv_ev_ftc_publishers_clearing_house_2023_0488,not_a_claim,misses,"This appears to be an instruction or label on a document, not an advertising claim.",Enclosed Doc. W8 CERTIFIED. OPEN NOW!
harv_ev_ftc_publishers_clearing_house_2023_0489,not_a_claim,misses,"This appears to be a document heading or internal reference, not an advertising claim.",CONFIRMED & BINDING Contents Re. Doc W11
harv_ev_ftc_publishers_clearing_house_2023_0490,not_a_claim,misses,"This appears to be a document heading or internal reference, not an advertising claim.",High Priority Doc. W-52 Enclosed
harv_ev_ftc_publishers_clearing_house_2023_0491,not_a_claim,misses,"This appears to be a document heading or internal reference, not an advertising claim.",Enc. Doc. W30 APPROVED. OPEN NOW!
harv_ev_ftc_publishers_clearing_house_2023_0494,not_a_claim,misses,"This appears to be a document heading or internal reference, not an advertising claim.",Enc. Doc. W30 APPROVED. OP EN NOW!
harv_ev_ftc_publishers_clearing_house_2023_0495,not_a_claim,misses,"This appears to be a document heading or internal reference, not an advertising claim.",High Priority Doc. W-34 Issued
harv_ev_ftc_publishers_clearing_house_2023_0497,not_a_claim,misses,"This describes a process or status, not an advertising claim about a product or service.",has been Processed and is being scheduled for shipment
harv_ev_ftc_google_youtube_coppa_2019_0515,not_a_claim,misses,"This is a title or topic, not an advertising claim.",Insights on Families Online
harv_ev_ftc_google_youtube_coppa_2019_0516,assessable_claim,fires,This is a self-contained claim about YouTube's market position in reaching children.,YouTube is today’s leader in reaching children age 6-11 against top TV channels
harv_ev_ftc_google_youtube_coppa_2019_0517,assessable_claim,fires,This is a self-contained claim about YouTube's popularity among kids.,YouTube was unanimously voted as the favorite website for kids 2-12
harv_ev_ftc_google_youtube_coppa_2019_0518,fragment,fires,"This is a fragment. It's missing the subject of the claim (e.g., 'YouTube was voted...') to be assessable on its own.",favorite website for kids 2-12
harv_ev_ftc_google_youtube_coppa_2019_0522,not_a_claim,misses,"This appears to be a title or name, not an advertising claim.",Meet the Junior Rainbow Princesses
harv_ev_ftc_google_youtube_coppa_2019_0525,not_a_claim,misses,"This appears to be a title or topic, not an advertising claim.",how to train your dragon
harv_ev_ftc_google_youtube_coppa_2019_0529,not_a_claim,misses,"This appears to be a title or question, not an advertising claim.",Annie’s Hair is Purple?!
harv_ev_ftc_google_youtube_coppa_2019_0530,not_a_claim,fires,"This appears to be a title or description of content, not an advertising claim about a product or service.",Giant Rainbow Castle! Barbie Princess + Fairy Tea Party – Toy Video
harv_ev_ftc_google_youtube_coppa_2019_0531,assessable_claim,misses,This is a self-contained claim describing the nature of a channel's content.,unique toy channel bursting with . . . family friendly videos inspired by sugary cute toys
harv_ev_ftc_google_youtube_coppa_2019_0532,assessable_claim,fires,This is a self-contained claim describing the nature of content offered.,family friendly parodies and skits for kids
harv_ev_ftc_google_youtube_coppa_2019_0536,not_a_claim,misses,"This appears to be a title or name, not an advertising claim.",Hickory Dickory Dock Rocks
harv_ev_nyag_4kapps_healthcare_2024_0553,assessable_claim,fires,This is a self-contained claim identifying a service and providing a call to action.,"Inpatient mental health treatment centers in Brooklyn, NY. Call 24/7"
harv_ev_nyag_4kapps_healthcare_2024_0555,not_a_claim,fires,"This is a call to action or button text, not a claim about a product or service itself.",View Pricing and Availability
harv_ev_nyag_4kapps_healthcare_2024_0556,not_a_claim,fires,"This is a call to action or button text, not a claim about a product or service itself.",Get Pricing and Availability
harv_ev_nyag_4kapps_healthcare_2024_0558,not_a_claim,misses,"This is descriptive text about how a phone number works, not an advertising claim about a product or service.",Calling this # will route you to a third-party treatment center that advertises on this site
harv_ev_caag_roomster_fake_reviews_2023_0563,assessable_claim,misses,This is a self-contained claim offering a service and its benefit.,Buy app reviews & boost your app ranking
harv_ev_caag_cri_genetics_2024_0566,fragment,misses,"This is a fragment. It's missing the subject of the claim (e.g., 'Our products really are high quality') to be assessable on its own.",really are high quality
harv_ev_caag_cri_genetics_2024_0568,assessable_claim,misses,This is a self-contained claim describing the nature and purpose of product reviews.,unbiased product reviews for consumers looking to purchase anything related to the field of genetics
harv_ev_caag_cri_genetics_2024_0573,fragment,misses,"This is a fragment. It's missing the subject of the claim (e.g., 'We examined...') to be assessable on its own.",examined nearly every test in the booming market
harv_ev_caag_cri_genetics_2024_0574,fragment,misses,This phrase is incomplete and lacks context to be an assessable claim. It implies a comparison but doesn't state what is being sorted or what the 'great ones' are.,sort out the great ones from the cheap knockoffs
harv_ev_caag_cri_genetics_2024_0576,fragment,misses,"This is a descriptive phrase, not a self-contained advertising claim. It needs more context to understand what is 'lost in the market'.",lost in the market
harv_ev_caag_cri_genetics_2024_0577,not_a_claim,misses,"This is a factual statement describing an action taken, not an advertising claim about a product or service.",sampled DNA tests from 12 different companies
harv_ev_caag_cri_genetics_2024_0578,not_a_claim,fires,"This describes an action taken ('analyzed them') and its purpose, rather than making a direct advertising claim about a product's benefits.",analyzed them to see which ones accomplish the benefits listed
harv_ev_caag_cri_genetics_2024_0579,assessable_claim,misses,"This is a direct claim about a product's technology, implying superiority or uniqueness due to being 'Patented' and related to 'DNA Analysis'.",Patented DNA Analysis Technology
